title,url,equipment,gender,muscle,slug,missing_angle,exercise_key
Extended side Angle Pose With Block,https://musclewiki.com/yoga/male/lats/extended-side-angle-pose-with-block,yoga,male,lats,extended-side-angle-pose-with-block,side,yoga|lats|extended-side-angle-pose-with-block
Extended side Angle Pose With Block,https://musclewiki.com/yoga/female/lats/extended-side-angle-pose-with-block,yoga,female,lats,extended-side-angle-pose-with-block,front,yoga|lats|extended-side-angle-pose-with-block
Extended side Angle Pose With Block,https://musclewiki.com/yoga/female/lats/extended-side-angle-pose-with-block,yoga,female,lats,extended-side-angle-pose-with-block,side,yoga|lats|extended-side-angle-pose-with-block
Dumbbell Pullover Eccentrics,https://musclewiki.com/recovery/male/shoulders/dumbbell-pullover-eccentrics,recovery,male,shoulders,dumbbell-pullover-eccentrics,front,recovery|shoulders|dumbbell-pullover-eccentrics
Dumbbell Pullover Eccentrics,https://musclewiki.com/recovery/male/shoulders/dumbbell-pullover-eccentrics,recovery,male,shoulders,dumbbell-pullover-eccentrics,side,recovery|shoulders|dumbbell-pullover-eccentrics
Dumbbell Pullover Eccentrics,https://musclewiki.com/recovery/female/shoulders/dumbbell-pullover-eccentrics,recovery,female,shoulders,dumbbell-pullover-eccentrics,front,recovery|shoulders|dumbbell-pullover-eccentrics
Dumbbell Pullover Eccentrics,https://musclewiki.com/recovery/female/shoulders/dumbbell-pullover-eccentrics,recovery,female,shoulders,dumbbell-pullover-eccentrics,side,recovery|shoulders|dumbbell-pullover-eccentrics
Cable Rope Face Pulls,https://musclewiki.com/cables/female/shoulders/machine-face-pulls,cables,female,shoulders,machine-face-pulls,front,cables|shoulders|machine-face-pulls
Cable Rope Face Pulls,https://musclewiki.com/cables/female/shoulders/machine-face-pulls,cables,female,shoulders,machine-face-pulls,side,cables|shoulders|machine-face-pulls
Cable Low Single Arm Lateral Raise,https://musclewiki.com/cables/male/shoulders/cable-low-single-arm-lateral-raise,cables,male,shoulders,cable-low-single-arm-lateral-raise,front,cables|shoulders|cable-low-single-arm-lateral-raise
Cable Low Single Arm Lateral Raise,https://musclewiki.com/cables/male/shoulders/cable-low-single-arm-lateral-raise,cables,male,shoulders,cable-low-single-arm-lateral-raise,side,cables|shoulders|cable-low-single-arm-lateral-raise
Cable Low Single Arm Lateral Raise,https://musclewiki.com/cables/female/shoulders/cable-low-single-arm-lateral-raise,cables,female,shoulders,cable-low-single-arm-lateral-raise,front,cables|shoulders|cable-low-single-arm-lateral-raise
Cable Low Single Arm Lateral Raise,https://musclewiki.com/cables/female/shoulders/cable-low-single-arm-lateral-raise,cables,female,shoulders,cable-low-single-arm-lateral-raise,side,cables|shoulders|cable-low-single-arm-lateral-raise
Cable High Single Arm Rear Delt Fly,https://musclewiki.com/cables/male/shoulders/cable-high-single-arm-rear-delt-fly,cables,male,shoulders,cable-high-single-arm-rear-delt-fly,front,cables|shoulders|cable-high-single-arm-rear-delt-fly
Cable High Single Arm Rear Delt Fly,https://musclewiki.com/cables/male/shoulders/cable-high-single-arm-rear-delt-fly,cables,male,shoulders,cable-high-single-arm-rear-delt-fly,side,cables|shoulders|cable-high-single-arm-rear-delt-fly
Cable High Single Arm Rear Delt Fly,https://musclewiki.com/cables/female/shoulders/cable-high-single-arm-rear-delt-fly,cables,female,shoulders,cable-high-single-arm-rear-delt-fly,front,cables|shoulders|cable-high-single-arm-rear-delt-fly
Cable High Single Arm Rear Delt Fly,https://musclewiki.com/cables/female/shoulders/cable-high-single-arm-rear-delt-fly,cables,female,shoulders,cable-high-single-arm-rear-delt-fly,side,cables|shoulders|cable-high-single-arm-rear-delt-fly
Plate Overhead Press To Tricep Extension,https://musclewiki.com/plate/female/shoulders/plate-overhead-press-to-tricep-extension,plate,female,shoulders,plate-overhead-press-to-tricep-extension,front,plate|shoulders|plate-overhead-press-to-tricep-extension
TRX I Raise,https://musclewiki.com/trx/male/shoulders/trx-i-raise,trx,male,shoulders,trx-i-raise,front,trx|shoulders|trx-i-raise
TRX I Raise,https://musclewiki.com/trx/male/shoulders/trx-i-raise,trx,male,shoulders,trx-i-raise,side,trx|shoulders|trx-i-raise
TRX I Raise,https://musclewiki.com/trx/female/shoulders/trx-i-raise,trx,female,shoulders,trx-i-raise,front,trx|shoulders|trx-i-raise
TRX I Raise,https://musclewiki.com/trx/female/shoulders/trx-i-raise,trx,female,shoulders,trx-i-raise,side,trx|shoulders|trx-i-raise
Eagle Arm Pose,https://musclewiki.com/yoga/male/shoulders/eagle-arm-pose,yoga,male,shoulders,eagle-arm-pose,front,yoga|shoulders|eagle-arm-pose
Eagle Arm Pose,https://musclewiki.com/yoga/male/shoulders/eagle-arm-pose,yoga,male,shoulders,eagle-arm-pose,side,yoga|shoulders|eagle-arm-pose
Eagle Arm Pose,https://musclewiki.com/yoga/female/shoulders/eagle-arm-pose,yoga,female,shoulders,eagle-arm-pose,side,yoga|shoulders|eagle-arm-pose
Wide Legged Forward Fall,https://musclewiki.com/yoga/male/shoulders/wide-legged-forward-fall,yoga,male,shoulders,wide-legged-forward-fall,front,yoga|shoulders|wide-legged-forward-fall
Wide Legged Forward Fall,https://musclewiki.com/yoga/male/shoulders/wide-legged-forward-fall,yoga,male,shoulders,wide-legged-forward-fall,side,yoga|shoulders|wide-legged-forward-fall
Wide Legged Forward Fall,https://musclewiki.com/yoga/female/shoulders/wide-legged-forward-fall,yoga,female,shoulders,wide-legged-forward-fall,front,yoga|shoulders|wide-legged-forward-fall
Wide Legged Forward Fall,https://musclewiki.com/yoga/female/shoulders/wide-legged-forward-fall,yoga,female,shoulders,wide-legged-forward-fall,side,yoga|shoulders|wide-legged-forward-fall
Cable Chest Press,https://musclewiki.com/cables/male/anterior-deltoid/cable-chest-press,cables,male,anterior-deltoid,cable-chest-press,front,cables|anterior-deltoid|cable-chest-press
Cable Chest Press,https://musclewiki.com/cables/male/anterior-deltoid/cable-chest-press,cables,male,anterior-deltoid,cable-chest-press,side,cables|anterior-deltoid|cable-chest-press
Cable Chest Press,https://musclewiki.com/cables/female/anterior-deltoid/cable-chest-press,cables,female,anterior-deltoid,cable-chest-press,front,cables|anterior-deltoid|cable-chest-press
Cable Chest Press,https://musclewiki.com/cables/female/anterior-deltoid/cable-chest-press,cables,female,anterior-deltoid,cable-chest-press,side,cables|anterior-deltoid|cable-chest-press
Bosu Ball Front Raise,https://musclewiki.com/bosu-ball/female/anterior-deltoid/front-raise,bosu-ball,female,anterior-deltoid,front-raise,front,bosu-ball|anterior-deltoid|front-raise
Box Dips,https://musclewiki.com/bodyweight/male/triceps/box-dips,bodyweight,male,triceps,box-dips,front,bodyweight|triceps|box-dips
Box Dips,https://musclewiki.com/bodyweight/male/triceps/box-dips,bodyweight,male,triceps,box-dips,side,bodyweight|triceps|box-dips
Box Dips,https://musclewiki.com/bodyweight/female/triceps/box-dips,bodyweight,female,triceps,box-dips,front,bodyweight|triceps|box-dips
Box Dips,https://musclewiki.com/bodyweight/female/triceps/box-dips,bodyweight,female,triceps,box-dips,side,bodyweight|triceps|box-dips
Machine Cable V Bar Push Downs,https://musclewiki.com/machine/male/triceps/machine-cable-v-bar-push-downs,machine,male,triceps,machine-cable-v-bar-push-downs,front,machine|triceps|machine-cable-v-bar-push-downs
Machine Cable V Bar Push Downs,https://musclewiki.com/machine/male/triceps/machine-cable-v-bar-push-downs,machine,male,triceps,machine-cable-v-bar-push-downs,side,machine|triceps|machine-cable-v-bar-push-downs
Machine Cable V Bar Push Downs,https://musclewiki.com/machine/female/triceps/machine-cable-v-bar-push-downs,machine,female,triceps,machine-cable-v-bar-push-downs,front,machine|triceps|machine-cable-v-bar-push-downs
Machine Cable V Bar Push Downs,https://musclewiki.com/machine/female/triceps/machine-cable-v-bar-push-downs,machine,female,triceps,machine-cable-v-bar-push-downs,side,machine|triceps|machine-cable-v-bar-push-downs
Machine Assisted Parallel Bar Dips,https://musclewiki.com/machine/male/triceps/machine-assisted-parallel-bar-dips,machine,male,triceps,machine-assisted-parallel-bar-dips,front,machine|triceps|machine-assisted-parallel-bar-dips
Machine Assisted Parallel Bar Dips,https://musclewiki.com/machine/male/triceps/machine-assisted-parallel-bar-dips,machine,male,triceps,machine-assisted-parallel-bar-dips,side,machine|triceps|machine-assisted-parallel-bar-dips
Machine Assisted Parallel Bar Dips,https://musclewiki.com/machine/female/triceps/machine-assisted-parallel-bar-dips,machine,female,triceps,machine-assisted-parallel-bar-dips,front,machine|triceps|machine-assisted-parallel-bar-dips
Machine Assisted Parallel Bar Dips,https://musclewiki.com/machine/female/triceps/machine-assisted-parallel-bar-dips,machine,female,triceps,machine-assisted-parallel-bar-dips,side,machine|triceps|machine-assisted-parallel-bar-dips
Medicine Ball Pushup,https://musclewiki.com/medicine-ball/male/triceps/medicine-ball-push-up,medicine-ball,male,triceps,medicine-ball-push-up,front,medicine-ball|triceps|medicine-ball-push-up
Medicine Ball Pushup,https://musclewiki.com/medicine-ball/male/triceps/medicine-ball-push-up,medicine-ball,male,triceps,medicine-ball-push-up,side,medicine-ball|triceps|medicine-ball-push-up
Medicine Ball Pushup,https://musclewiki.com/medicine-ball/female/triceps/medicine-ball-push-up,medicine-ball,female,triceps,medicine-ball-push-up,front,medicine-ball|triceps|medicine-ball-push-up
Medicine Ball Pushup,https://musclewiki.com/medicine-ball/female/triceps/medicine-ball-push-up,medicine-ball,female,triceps,medicine-ball-push-up,side,medicine-ball|triceps|medicine-ball-push-up
Kettlebell Chest Press (Single),https://musclewiki.com/kettlebells/male/triceps/kettlebell-chest-press-single,kettlebells,male,triceps,kettlebell-chest-press-single,front,kettlebells|triceps|kettlebell-chest-press-single
Kettlebell Chest Press (Single),https://musclewiki.com/kettlebells/male/triceps/kettlebell-chest-press-single,kettlebells,male,triceps,kettlebell-chest-press-single,side,kettlebells|triceps|kettlebell-chest-press-single
Kettlebell Chest Press (Single),https://musclewiki.com/kettlebells/female/triceps/kettlebell-chest-press-single,kettlebells,female,triceps,kettlebell-chest-press-single,front,kettlebells|triceps|kettlebell-chest-press-single
Kettlebell Chest Press (Single),https://musclewiki.com/kettlebells/female/triceps/kettlebell-chest-press-single,kettlebells,female,triceps,kettlebell-chest-press-single,side,kettlebells|triceps|kettlebell-chest-press-single
Cable Rope Pushdown,https://musclewiki.com/cables/male/triceps/cable-rope-pushdown,cables,male,triceps,cable-rope-pushdown,front,cables|triceps|cable-rope-pushdown
Cable Rope Pushdown,https://musclewiki.com/cables/male/triceps/cable-rope-pushdown,cables,male,triceps,cable-rope-pushdown,side,cables|triceps|cable-rope-pushdown
Cable Rope Pushdown,https://musclewiki.com/cables/female/triceps/cable-rope-pushdown,cables,female,triceps,cable-rope-pushdown,front,cables|triceps|cable-rope-pushdown
Cable Rope Pushdown,https://musclewiki.com/cables/female/triceps/cable-rope-pushdown,cables,female,triceps,cable-rope-pushdown,side,cables|triceps|cable-rope-pushdown
Cable Rope Skullcrusher,https://musclewiki.com/cables/male/triceps/cable-rope-skullcrusher,cables,male,triceps,cable-rope-skullcrusher,front,cables|triceps|cable-rope-skullcrusher
Cable Rope Skullcrusher,https://musclewiki.com/cables/male/triceps/cable-rope-skullcrusher,cables,male,triceps,cable-rope-skullcrusher,side,cables|triceps|cable-rope-skullcrusher
Cable Rope Skullcrusher,https://musclewiki.com/cables/female/triceps/cable-rope-skullcrusher,cables,female,triceps,cable-rope-skullcrusher,front,cables|triceps|cable-rope-skullcrusher
Cable Rope Skullcrusher,https://musclewiki.com/cables/female/triceps/cable-rope-skullcrusher,cables,female,triceps,cable-rope-skullcrusher,side,cables|triceps|cable-rope-skullcrusher
Cable Rope Overhead Tricep Extension,https://musclewiki.com/cables/male/triceps/cable-rope-overhead-tricep-extension,cables,male,triceps,cable-rope-overhead-tricep-extension,front,cables|triceps|cable-rope-overhead-tricep-extension
Cable Rope Overhead Tricep Extension,https://musclewiki.com/cables/male/triceps/cable-rope-overhead-tricep-extension,cables,male,triceps,cable-rope-overhead-tricep-extension,side,cables|triceps|cable-rope-overhead-tricep-extension
Cable Rope Overhead Tricep Extension,https://musclewiki.com/cables/female/triceps/cable-rope-overhead-tricep-extension,cables,female,triceps,cable-rope-overhead-tricep-extension,front,cables|triceps|cable-rope-overhead-tricep-extension
Cable Rope Overhead Tricep Extension,https://musclewiki.com/cables/female/triceps/cable-rope-overhead-tricep-extension,cables,female,triceps,cable-rope-overhead-tricep-extension,side,cables|triceps|cable-rope-overhead-tricep-extension
Smith Machine Standing Shrugs,https://musclewiki.com/machine/male/traps/smith-machine-standing-shrugs,machine,male,traps,smith-machine-standing-shrugs,front,machine|traps|smith-machine-standing-shrugs
Smith Machine Standing Shrugs,https://musclewiki.com/machine/male/traps/smith-machine-standing-shrugs,machine,male,traps,smith-machine-standing-shrugs,side,machine|traps|smith-machine-standing-shrugs
Smith Machine Standing Shrugs,https://musclewiki.com/machine/female/traps/smith-machine-standing-shrugs,machine,female,traps,smith-machine-standing-shrugs,front,machine|traps|smith-machine-standing-shrugs
Smith Machine Standing Shrugs,https://musclewiki.com/machine/female/traps/smith-machine-standing-shrugs,machine,female,traps,smith-machine-standing-shrugs,side,machine|traps|smith-machine-standing-shrugs
Eagle Arms Chin Into Chest,https://musclewiki.com/yoga/male/traps/eagle-arms-chin-into-chest,yoga,male,traps,eagle-arms-chin-into-chest,front,yoga|traps|eagle-arms-chin-into-chest
Eagle Arms Chin Into Chest,https://musclewiki.com/yoga/male/traps/eagle-arms-chin-into-chest,yoga,male,traps,eagle-arms-chin-into-chest,side,yoga|traps|eagle-arms-chin-into-chest
Eagle Arms Chin Into Chest,https://musclewiki.com/yoga/female/traps/eagle-arms-chin-into-chest,yoga,female,traps,eagle-arms-chin-into-chest,front,yoga|traps|eagle-arms-chin-into-chest
Eagle Arms Chin Into Chest,https://musclewiki.com/yoga/female/traps/eagle-arms-chin-into-chest,yoga,female,traps,eagle-arms-chin-into-chest,side,yoga|traps|eagle-arms-chin-into-chest
Seated Upper Trap And Suprispinatus Stretch,https://musclewiki.com/recovery/male/traps/seated-upper-trap-and-suprispinatus-stretch,recovery,male,traps,seated-upper-trap-and-suprispinatus-stretch,front,recovery|traps|seated-upper-trap-and-suprispinatus-stretch
Seated Upper Trap And Suprispinatus Stretch,https://musclewiki.com/recovery/male/traps/seated-upper-trap-and-suprispinatus-stretch,recovery,male,traps,seated-upper-trap-and-suprispinatus-stretch,side,recovery|traps|seated-upper-trap-and-suprispinatus-stretch
Seated Upper Trap And Suprispinatus Stretch,https://musclewiki.com/recovery/female/traps/seated-upper-trap-and-suprispinatus-stretch,recovery,female,traps,seated-upper-trap-and-suprispinatus-stretch,front,recovery|traps|seated-upper-trap-and-suprispinatus-stretch
Seated Upper Trap And Suprispinatus Stretch,https://musclewiki.com/recovery/female/traps/seated-upper-trap-and-suprispinatus-stretch,recovery,female,traps,seated-upper-trap-and-suprispinatus-stretch,side,recovery|traps|seated-upper-trap-and-suprispinatus-stretch
Thoracic Flexion And Extensions,https://musclewiki.com/recovery/male/shoulders/thoracic-flexion-and-extensions,recovery,male,shoulders,thoracic-flexion-and-extensions,front,recovery|shoulders|thoracic-flexion-and-extensions
Thoracic Flexion And Extensions,https://musclewiki.com/recovery/male/shoulders/thoracic-flexion-and-extensions,recovery,male,shoulders,thoracic-flexion-and-extensions,side,recovery|shoulders|thoracic-flexion-and-extensions
Thoracic Flexion And Extensions,https://musclewiki.com/recovery/female/shoulders/thoracic-flexion-and-extensions,recovery,female,shoulders,thoracic-flexion-and-extensions,front,recovery|shoulders|thoracic-flexion-and-extensions
Thoracic Flexion And Extensions,https://musclewiki.com/recovery/female/shoulders/thoracic-flexion-and-extensions,recovery,female,shoulders,thoracic-flexion-and-extensions,side,recovery|shoulders|thoracic-flexion-and-extensions
